ID,Name,address,phone,adult_pcs,child_pcs,Date
5939032135,東仁藥局,雲林縣虎尾鎮東明路１８６號,(05)6361020,3609,440,2020/10/20 01:50:48
5939032144,新生松藥局,雲林縣虎尾鎮民生路３７－５號,(05)6326562,864,1200,2020/10/20 01:50:48
5939032224,文心藥局,雲林縣虎尾鎮信義路６號,(05)6362365,1404,910,2020/10/20 01:50:48
5939032233,優良藥局,雲林縣虎尾鎮仁愛路６５號,(05)6314362,1224,908,2020/10/20 01:50:48
5939032402,幼恩藥局,雲林縣虎尾鎮林森路一段４５３號,(05)6365821,3420,300,2020/10/20 01:50:48
5939032420,虎尾台丞藥局,雲林縣虎尾鎮林森路一段３４６號,(05)6325698,1926,1050,2020/10/20 01:50:48
5939032484,聖霖藥局,雲林縣虎尾鎮公安路１７８－１９號,(05)6329334,3670,950,2020/10/20 01:50:48
5939032528,慶安藥局,雲林縣虎尾鎮公安路１１５－１號,(05)6328029,1781,898,2020/10/20 01:50:48
5939032546,惠眾藥局,雲林縣虎尾鎮林森路二段１６９號,(05)6363350,2485,929,2020/10/20 01:50:48
5939032555,福瑞藥局,雲林縣虎尾鎮仁愛路９０號,(05)6365190,1093,660,2020/10/20 01:50:48
5939032564,林森瑞安藥局,雲林縣虎尾鎮林森路二段８９號,(05)6328034,5202,330,2020/10/20 01:50:48
5939032573,林森啄木鳥藥局,雲林縣虎尾鎮明正東路８號,(05)6320417,2111,1059,2020/10/20 01:50:48
5939032608,兒侒藥局,雲林縣虎尾鎮弘道路５１號,(05)6311246,1296,0,2020/10/20 01:50:48
5939032617,永德健保藥局,雲林縣虎尾鎮德興路８３號,(05)6322802,3815,710,2020/10/20 01:50:48
5939032626,林藥師藥局,雲林縣虎尾鎮中正路２０７號,(05)6334135,2761,858,2020/10/20 01:50:48
5939040164,一元藥局,雲林縣西螺鎮福興路１７５號,(05)5879987,3870,260,2020/10/20 01:50:48
5939040253,福安藥局,雲林縣西螺鎮福田里社口路８３號,(05)5871281,3218,838,2020/10/20 01:50:48
5939041465,仁祥藥局,雲林縣西螺鎮中和里中山路４６號,(05)5882111,2318,1120,2020/10/20 01:50:48
5939041705,祐祐藥局,雲林縣西螺鎮光復西路３６２號,(05)5878758,2133,970,2020/10/20 01:50:48
5939041732,一生藥局,雲林縣西螺鎮延平路２３４號,(05)5862222,3005,650,2020/10/20 01:50:48
5939041750,上祐藥局,雲林縣西螺鎮西興南路３４２號,(05)5883753,2015,120,2020/10/20 01:50:48
5939041769,恩典藥局,雲林縣西螺鎮光復西路１４號１樓,(05)5880833,1752,980,2020/10/20 01:50:48
5939041778,瑞大藥局,雲林縣西螺鎮平和路７７－１號,(05)5873287,2700,750,2020/10/20 01:50:48
5939041812,林森育安藥局,雲林縣西螺鎮中正路１６０號,(05)5879951,4662,660,2020/10/20 01:50:48
5939041830,第一藥局,雲林縣西螺鎮中山路２１７、２１７－１號１樓,(05)5875323,2970,640,2020/10/20 01:50:48
5939041849,西螺藥局,雲林縣西螺鎮光復西路１２３、１２５號,(05)5872112,5153,360,2020/10/20 01:50:48
5939041894,可安藥局,雲林縣西螺鎮吳厝里吳厝２７－１１號,(05)5880971,2550,521,2020/10/20 01:50:48
5939050044,健康藥局,雲林縣土庫鎮順天里中正路１１號,(05)6622889,4315,750,2020/10/20 01:50:48
5939050071,義泰藥局,雲林縣土庫鎮宮北里中正路２０２號,(05)6624778,2493,680,2020/10/20 01:50:48
5939050124,常春藤藥局,雲林縣土庫鎮忠正里中山路２４６號,(05)6627371,1880,849,2020/10/20 01:50:48
5939051176,大方藥局,雲林縣土庫鎮中正路１０６號,(05)6629199,900,100,2020/10/20 01:50:48
5939051185,土庫台丞藥局,雲林縣土庫鎮中正路１１２號,(05)6626677,909,1230,2020/10/20 01:50:48
5939051194,友杏健康健保藥局,雲林縣土庫鎮北平里民權路１４號,(05)6651758,3609,590,2020/10/20 01:50:48
5939051229,祥安藥局,雲林縣土庫鎮東平里馬光路３８－１號,(05)6656610,1771,270,2020/10/20 01:50:48
5939051238,天愛藥局,雲林縣土庫鎮中山路８０號,(05)6629923,4158,450,2020/10/20 01:50:48
5939051247,祐安藥局,雲林縣土庫鎮馬光路３９－１號,(05)6655938,4599,1120,2020/10/20 01:50:48
5939060111,慶輝藥局,雲林縣北港鎮華勝里大同路２３２號,(05)7835078,1598,170,2020/10/20 01:50:48
5939060120,民生藥局,雲林縣北港鎮民生路７０號,(05)7822476,3546,450,2020/10/20 01:50:48
5939060184,慧民藥局,雲林縣北港鎮仁安里文化路７１號,(05)7821764,3396,802,2020/10/20 01:50:48
5939060255,家庭藥局,雲林縣北港鎮文化路１０１號,(05)7826739,1935,880,2020/10/20 01:50:48
5939060317,益安大藥局,雲林縣北港鎮華勝里公園路１８之２號,(05)7730779,4158,690,2020/10/20 01:50:48
5939060371,宏仁藥局,雲林縣北港鎮大同路３３２號,(05)7839890,3762,1270,2020/10/20 01:50:48
5939061494,聯勝藥局,雲林縣北港鎮文昌路１０６號,(05)7833220,3777,190,2020/10/20 01:50:48
5939061501,南方藥局,雲林縣北港鎮共榮里博愛路１１９號,(05)7832178,3498,700,2020/10/20 01:50:48
5939061583,大元藥局,雲林縣北港鎮民樂路７２號,(05)7833636,3240,800,2020/10/20 01:50:48
5939061618,鉉通中西藥局,雲林縣北港鎮文仁路４４８號,(05)7825959,1073,180,2020/10/20 01:50:48
5939061743,貝比藥局,雲林縣北港鎮民享路３３－２號,(05)7824626,3753,580,2020/10/20 01:50:48
5939061789,樂芯藥局,雲林縣北港鎮文化路１６６號,(05)7820005,3339,890,2020/10/20 01:50:48
5939061805,宜康藥局,雲林縣北港鎮公園路１５９號,(05)7820685,2551,888,2020/10/20 01:50:48
5939061814,安麗兒藥局北港店,雲林縣北港鎮大同路１０２號,(05)7820169,4608,920,2020/10/20 01:50:48
5939061850,北港家源藥局,雲林縣北港鎮大同路３０３號,(05)7832104,1307,791,2020/10/20 01:50:48
5939061887,大樹北港藥局,雲林縣北港鎮華勝路９９號,(05)7830783,2483,931,2020/10/20 01:50:48
5939061903,大同瑞安藥局,雲林縣北港鎮大同路２１５號,(05)7831720,1321,977,2020/10/20 01:50:48
5939061921,北港啄木鳥藥局,雲林縣北港鎮華勝路２５０號,(05)7822795,3816,280,2020/10/20 01:50:48
5939061930,德豐藥局,雲林縣北港鎮公園路１２號,(05)7835338,153,830,2020/10/20 01:50:48
5939070162,廣醫藥局,雲林縣古坑鄉西平村中山路２１９號,(05)5829703,2958,900,2020/10/20 01:50:48
5939071276,慈生藥局,雲林縣古坑鄉麻園村平和２２號,(05)5828222,2826,110,2020/10/20 01:50:48
5939071285,振明藥局,雲林縣古坑鄉中山路１７０號,(05)5821229,1087,850,2020/10/20 01:50:48
5939071294,元林中西藥局,雲林縣古坑鄉西平村西平路９－２號１樓,(05)5828229,5010,2060,2020/10/20 01:50:48
5939071310,禾安藥局,雲林縣古坑鄉中正路９６號,(05)5828318,4427,550,2020/10/20 01:50:48
5939080015,茂恩藥局,雲林縣大埤鄉南和村中正路５２之２號,(05)5913677,675,0,2020/10/20 01:50:48
5939081094,尚成藥局,雲林縣大埤鄉中山路７６號,(05)5912472,4230,920,2020/10/20 01:50:48
5939090146,明泰藥局,雲林縣莿桐鄉莿桐村中山路１０６號,(05)5842824,5013,500,2020/10/20 01:50:48
5939091170,西河藥局,雲林縣莿桐鄉饒平村饒平路１０２號,(05)5842950,2627,1150,2020/10/20 01:50:48
5939091269,禾季藥局,雲林縣莿桐鄉興貴村興北１０之１４號,(05)5713685,5103,860,2020/10/20 01:50:48
5939091278,大美社區藥局,雲林縣莿桐鄉大美村２３－１號,(05)5848579,1904,770,2020/10/20 01:50:48
5939091287,順安藥局,雲林縣莿桐鄉饒平村饒平南路２６號,(05)5842329,1836,1110,2020/10/20 01:50:48
5939100030,仁愛藥局,雲林縣林內鄉林中村中正路１８４號,(05)5892259,2277,880,2020/10/20 01:50:48
5939100058,文生堂藥局,雲林縣林內鄉光復路２２號,(05)5895103,4833,640,2020/10/20 01:50:48
5939101108,禾萊藥局,雲林縣林內鄉重興村１４６－８號,(05)5894790,1143,1220,2020/10/20 01:50:48
5939101126,昇陽大藥局,雲林縣林內鄉中西路１７號,(05)5899896,4934,760,2020/10/20 01:50:48
5939110027,清華藥局,雲林縣二崙鄉崙東村中山路一段２８４號,(05)5982438,1377,1180,2020/10/20 01:50:48
5939111220,台丞藥局,雲林縣二崙鄉中山路１２１號,(05)5985599,1557,820,2020/10/20 01:50:48
5939111239,成恩藥局,雲林縣二崙鄉油車村文化路２３６號,(05)5989955,1737,830,2020/10/20 01:50:48
5939120032,崇愛藥局,雲林縣崙背鄉信義路８８號,(05)6962769,5022,1257,2020/10/20 01:50:48
5939120050,韓藥局,雲林縣崙背鄉中山路１６３號,(05)6962462,2997,880,2020/10/20 01:50:48
5939120069,慈恩藥局,雲林縣崙背鄉南陽村永昌路６２號,(05)6964122,4518,930,2020/10/20 01:50:48
5939120103,三馬藥師藥局,雲林縣崙背鄉南陽村南光路１之２１號,(05)6960120,5670,779,2020/10/20 01:50:48
5939121119,聖心藥局,雲林縣崙背鄉南陽村中山路１９３號,(05)6967273,756,100,2020/10/20 01:50:48
5939121137,莊藥局,雲林縣崙背鄉民權路１８０號,(05)6960510,1951,1080,2020/10/20 01:50:48
5939121164,立洲藥局,雲林縣崙背鄉正義路２９１、２９３號,(05)6969331,3996,940,2020/10/20 01:50:48
5939121173,元美藥局,雲林縣崙背鄉港尾村６１－２號,(05)6962496,2287,1155,2020/10/20 01:50:48
5939121208,詠大藥局,雲林縣崙背鄉南陽村中山路１０９－２號,(05)6967990,3915,80,2020/10/20 01:50:48
5939121217,美康藥局,雲林縣崙背鄉西榮村中山路３８０號,(05)6961500,2394,1050,2020/10/20 01:50:48
5939121253,崙背台丞藥局,雲林縣崙背鄉建國路５６號,(05)6966789,2070,770,2020/10/20 01:50:48
5939130010,瀧升藥局,雲林縣麥寮鄉麥豐村中正路１０３號,(05)6933880,3933,700,2020/10/20 01:50:48
5939130029,見春藥局,雲林縣麥寮鄉橋頭村仁德路７４號,(05)6912265,4658,800,2020/10/20 01:50:48
5939130047,中崙保健藥局,雲林縣麥寮鄉中山路４４０號,(05)6935697,3960,990,2020/10/20 01:50:48
5939130109,祐民保健藥局,雲林縣麥寮鄉橋頭村仁德路４９號,(05)6910919,3024,228,2020/10/20 01:50:48
5939131151,三芳藥局,雲林縣麥寮鄉橋頭村仁德路１７６號,(05)6911053,2723,836,2020/10/20 01:50:48
5939131286,新興藥局,雲林縣麥寮鄉麥豐村新興路３７－１號,(05)6938030,4004,220,2020/10/20 01:50:48
5939131320,安心藥局,雲林縣麥寮鄉橋頭村仁德路２１８號,(05)6916591,1800,1080,2020/10/20 01:50:48
5939131384,台安藥局,雲林縣麥寮鄉麥豐村新興路１６號,(05)6933311,4887,610,2020/10/20 01:50:48
5939131400,正鴻健保藥局,雲林縣麥寮鄉表福路３５號,(05)6938786,2187,670,2020/10/20 01:50:48
5939131419,怡安藥局,雲林縣麥寮鄉中山路１０８─２號,(05)6930634,2026,896,2020/10/20 01:50:48
5939131446,和勇藥局,雲林縣麥寮鄉橋頭村仁德路１１８號,(05)6913861,1545,885,2020/10/20 01:50:48
5939131473,立昇藥局,雲林縣麥寮鄉華興路９１號,(05)6933066,3843,480,2020/10/20 01:50:48
5939140034,豐安藥局,雲林縣東勢鄉東北村康安路７６號,(05)6991672,1674,820,2020/10/20 01:50:48
5939140061,義和堂中西藥局,雲林縣東勢鄉東南村東勢東路１２號,(05)6991028,3562,880,2020/10/20 01:50:48
5939141139,東新藥局,雲林縣東勢鄉東勢西路５５號,(05)6998959,2004,1080,2020/10/20 01:50:48
5939141219,安康藥局,雲林縣東勢鄉東南村康安路１８號,(05)6993866,1971,1488,2020/10/20 01:50:48
5939150067,召安大藥局,雲林縣褒忠鄉中勝村中正路４５６之１號,(05)6976066,4819,690,2020/10/20 01:50:48
5939151135,三民藥局,雲林縣褒忠鄉三民路１５號,(05)6975515,1249,180,2020/10/20 01:50:48
5939151162,正和藥局,雲林縣褒忠鄉三民路１１６號,(05)6972776,5058,960,2020/10/20 01:50:48
5939160018,丁丁藥局,雲林縣台西鄉海口村中山路３４２號,(05)6982070,3310,880,2020/10/20 01:50:48
5939161140,木川藥局,雲林縣台西鄉中山路３９３號,(05)6986220,4869,900,2020/10/20 01:50:48
5939161168,全家藥局,雲林縣台西鄉民生路２４號,(05)6984607,4338,330,2020/10/20 01:50:48
5939170023,永昇藥局,雲林縣元長鄉下寮村東庄路３５號,(05)7861838,3636,980,2020/10/20 01:50:48
5939171039,嘉民藥局,雲林縣元長鄉長南村元南路６２號,(05)7880513,3867,1050,2020/10/20 01:50:48
5939171075,立安藥局,雲林縣元長鄉南興路１１之４號,(05)7981995,918,980,2020/10/20 01:50:48
5939171093,和平藥局,雲林縣元長鄉下寮村東興路３３號,(05)7862551,1417,915,2020/10/20 01:50:48
5939171100,維恩健保藥局,雲林縣元長鄉長北村中山路５８號,(05)7882062,1926,1060,2020/10/20 01:50:48
5939171128,順元藥局,雲林縣元長鄉中山路２５號,(05)7886555,1152,120,2020/10/20 01:50:48
5939180010,仁醫堂中西藥局,雲林縣四湖鄉大同路１９號,(05)7723399,3384,980,2020/10/20 01:50:48
5939181124,小林藥局,雲林縣四湖鄉中正路４２９號,(05)7876917,0,900,2020/10/20 01:50:48
5939181231,大家藥局,雲林縣四湖鄉中正路４３３號,(05)7877435,4862,880,2020/10/20 01:50:48
5939181302,應生藥局,雲林縣四湖鄉中正路３７８號,(05)7877235,4239,1240,2020/10/20 01:50:48
5939181339,威仁藥局,雲林縣四湖鄉中山西路７０號,(05)7875041,4245,1070,2020/10/20 01:50:48
5939181366,好美麗藥局,雲林縣四湖鄉中正路７３－３０號,(05)7874609,3409,90,2020/10/20 01:50:48
5939190025,呂藥師藥局,雲林縣口湖鄉梧南村文光路１２號,(05)7907472,2313,400,2020/10/20 01:50:48
5939190061,盟生藥局,雲林縣口湖鄉梧南村文光路９５之６號,(05)7907159,4113,620,2020/10/20 01:50:48
5939190114,陳永明藥局,雲林縣口湖鄉梧南村光明路５９號,(05)7907468,1142,830,2020/10/20 01:50:48
5939191139,寶健藥局,雲林縣口湖鄉梧南村光明路１７２號,(05)7907453,1674,140,2020/10/20 01:50:48
5939191175,安泰藥局,雲林縣口湖鄉湖東村文安街３４號,(05)7893589,1998,1120,2020/10/20 01:50:48
5939191326,順生藥局,雲林縣口湖鄉口湖村口湖路３２４號,(05)7895799,1665,960,2020/10/20 01:50:48
5939191380,亞洲藥局,雲林縣口湖鄉崙東村中山路７８－２號,(05)7991108,1629,1130,2020/10/20 01:50:48
5939200011,優生藥局,雲林縣水林鄉水林路９９巷２號,(05)7856307,1456,1190,2020/10/20 01:50:48
5939200053,嘉南藥局,雲林縣水林鄉水北村自強街２號,(05)7853216,3204,760,2020/10/20 01:50:48
5939201158,健安藥局,雲林縣水林鄉松北村蔦松路６９之１號,(05)7841025,4050,950,2020/10/20 01:50:48
5939201238,正大藥局,雲林縣水林鄉水林路４２號１樓,(05)7852069,4651,840,2020/10/20 01:50:48
5939201265,蔦松藥師藥局,雲林縣水林鄉松中村蔦松路１７６號,(05)7840608,2925,260,2020/10/20 01:50:48
5939201283,義生藥局,雲林縣水林鄉水林路１９７號,(05)7853701,2592,310,2020/10/20 01:50:48
5939201318,玉璽藥局,雲林縣水林鄉水南村水林路１１５號,(05)7856019,1116,1020,2020/10/20 01:50:48
5939201336,全仁藥局,雲林縣水林鄉水林路１３０號,(05)7852721,4847,659,2020/10/20 01:50:48
5939201345,金花藥局,雲林縣水林鄉水北村水林路２２２號,7856112,3429,330,2020/10/20 01:50:48
5940010154,石原藥局,嘉義縣朴子市中正里中正路１４９號,(05)3792389,3994,1139,2020/10/20 01:50:48
5940011286,榮一藥局,嘉義縣朴子市山通路６１號,(05)3792448,2986,810,2020/10/20 01:50:48
5940011295,正仁藥局,嘉義縣朴子市竹圍里南通路三段５５９號,(05)3798978,3447,940,2020/10/20 01:50:48
5940011302,開元藥局,嘉義縣朴子市開元路１５４號,(05)3700014,3265,1028,2020/10/20 01:50:48
5940011400,一信藥局,嘉義縣朴子市山通路１３２號,(05)3792323,4599,380,2020/10/20 01:50:48
5940011482,杏安藥局,嘉義縣朴子市海通路９８－４號,(05)3702268,3114,1205,2020/10/20 01:50:48
5940011544,弘安藥局,嘉義縣朴子市新進路３１號,(05)3707000,2314,1254,2020/10/20 01:50:48
5940011553,承信健保藥局,嘉義縣朴子市新榮路１４８號,(05)3703350,3069,840,2020/10/20 01:50:48
5940011606,德家藥局,嘉義縣朴子市文化里１２鄰海通路２１－５號,(05)3709595,1521,250,2020/10/20 01:50:48
5940011688,久久藥局,嘉義縣朴子市中興路６５號,(05)3704552,4581,930,2020/10/20 01:50:48
5940011704,長安藥局,嘉義縣朴子市嘉朴路西段９１號,(05)3625009,3348,1170,2020/10/20 01:50:48
5940011777,朴子啄木鳥藥局,嘉義縣朴子市永和里應菜埔２９－３號,(05)3208028,2907,900,2020/10/20 01:50:48
5940011820,華信藥局,嘉義縣朴子市朴子市平和里市東路２８號,(05)3705889,5085,609,2020/10/20 01:50:48
5940011839,信男藥局,嘉義縣朴子市開元里開元路１７４號,(05)3790099,4644,510,2020/10/20 01:50:48
5940021086,進發藥局,嘉義縣布袋鎮興中里後寮路７２巷２７號,(05)3470388,666,1120,2020/10/20 01:50:48
5940021139,王藥師健保藥局,嘉義縣布袋鎮興中里上海路１６１號,(05)3470703,2403,580,2020/10/20 01:50:48
5940021157,康富藥師藥局,嘉義縣布袋鎮博愛二街２２號,(05)3470511,4662,729,2020/10/20 01:50:48
5940021166,懷恩藥局,嘉義縣布袋鎮太平東路４６５號,(05)3478211,1395,110,2020/10/20 01:50:48
5940030021,一富藥局,嘉義縣大林鎮平林里蘭洲街１２號,(05)2654357,2328,695,2020/10/20 01:50:48
5940030058,萬有藥局,嘉義縣大林鎮平林里民權路３６號,(05)2654246,4131,790,2020/10/20 01:50:48
5940030156,瑞益藥局,嘉義縣大林鎮東林里瑞德路２號,(05)2641439,3870,810,2020/10/20 01:50:48
5940031340,光佑藥局,嘉義縣大林鎮東林里平和街３１之３號,(05)2649239,3459,900,2020/10/20 01:50:48
5940031359,家寶藥局,嘉義縣大林鎮平林里中興路２６４號,(05)2649000,1404,180,2020/10/20 01:50:48
5940031368,溝背藥局,嘉義縣大林鎮義和里三塊厝７－７號,(05)2955878,2636,989,2020/10/20 01:50:48
5940031386,大樹大林藥局,嘉義縣大林鎮祥和路１９２號,(05)2641800,3591,989,2020/10/20 01:50:48
5940040045,七星藥局,嘉義縣民雄鄉東榮村中樂路１６號,(05)2261977,2424,492,2020/10/20 01:50:48
5940040063,昇平藥局,嘉義縣民雄鄉大崎村十四甲１８－７號,(05)2206835,1075,1078,2020/10/20 01:50:48
5940040072,三和藥局,嘉義縣民雄鄉中樂村中樂路５３號,(05)2262488,639,140,2020/10/20 01:50:48
5940040081,惠民藥局,嘉義縣民雄鄉福樂村埤角１０２號,(05)2211466,3060,590,2020/10/20 01:50:48
5940040170,健安藥局,嘉義縣民雄鄉興南村頭橋４５號,(05)2211797,2761,840,2020/10/20 01:50:48
5940040205,神輝中西藥局,嘉義縣民雄鄉東榮村民生路１２號,(05)2263633,1925,959,2020/10/20 01:50:48
5940040232,鈞安藥局,嘉義縣民雄鄉山中村１８７之５號,(05)2218622,3663,1026,2020/10/20 01:50:48
5940040349,正道藥局,嘉義縣民雄鄉中樂村復興路３８號,(05)2268345,432,30,2020/10/20 01:50:48
5940041364,大明藥局,嘉義縣民雄鄉西安路２５號,(05)2060640,3069,1100,2020/10/20 01:50:48
5940041435,嘉方藥局,嘉義縣民雄鄉中樂村昇平路５８號,(05)2066747,4019,745,2020/10/20 01:50:48
5940041480,安生藥局,嘉義縣民雄鄉昇平路１２號,(05)2262053,3123,690,2020/10/20 01:50:48
5940041515,福樂藥局,嘉義縣民雄鄉福樂村建國路三段２５６號,(05)2130802,1350,1300,2020/10/20 01:50:48
5940041524,太和大藥局,嘉義縣民雄鄉民生路３０號,(05)2262632,3049,879,2020/10/20 01:50:48
5940041542,愛立安藥局,嘉義縣民雄鄉福興１１１號,(05)2203985,1215,1020,2020/10/20 01:50:48
5940041551,佳佑藥師藥局,嘉義縣民雄鄉福樂村埤角４０８－１０號,(05)2218806,3707,609,2020/10/20 01:50:48
5940041560,永安藥局,嘉義縣民雄鄉民族路４９號,(05)2268517,4473,460,2020/10/20 01:50:48
5940041597,民雄弘安藥局,嘉義縣民雄鄉建國路一段４５號,(05)2060200,1359,570,2020/10/20 01:50:48
5940041613,信宇藥局,嘉義縣民雄鄉建國路三段１４４－１號,(05)2209859,2335,480,2020/10/20 01:50:48
5940041622,大順藥局,嘉義縣民雄鄉福樂村埤角１３９號,(05)2201138,3465,790,2020/10/20 01:50:48
5940041668,民雄照安藥局,嘉義縣民雄鄉中樂路２５號１樓,(05)2060368,3591,770,2020/10/20 01:50:48
5940041677,大方藥局,嘉義縣民雄鄉中樂村民族路４０－２號,(05)2268560,4338,450,2020/10/20 01:50:48
5940041695,春森藥局,嘉義縣民雄鄉建國路一段３１巷９６號之２,(05)2266957,1053,300,2020/10/20 01:50:48
5940041711,安心藥局,嘉義縣民雄鄉西安村西安路３６－１號,(05)2063393,2709,805,2020/10/20 01:50:48
5940041720,民雄久久藥局,嘉義縣民雄鄉西安村安和路２號之１,(05)2263294,4167,880,2020/10/20 01:50:48
5940041739,民雄藥局,嘉義縣民雄鄉東榮村００５鄰建國路一段１１７號,2264566,715,942,2020/10/20 01:50:48
5940041748,大祐藥局,嘉義縣民雄鄉西安村西安路２１－１號１樓,(05)2067077,855,1020,2020/10/20 01:50:48
5940050023,盛安藥局,嘉義縣溪口鄉溪東村溪民路４號,(05)2692663,2394,310,2020/10/20 01:50:48
5940050069,明生藥局,嘉義縣溪口鄉溪東村民生街１５５號,(05)2698027,3006,1060,2020/10/20 01:50:48
5940051075,濟安藥局,嘉義縣溪口鄉溪東村民生街５４號,(05)2696078,1593,880,2020/10/20 01:50:48
5940051100,滋元藥局,嘉義縣溪口鄉中正路１０９之３號,(05)2696287,3715,1049,2020/10/20 01:50:48
5940051119,宇安藥局,嘉義縣溪口鄉坪頂村溪民路３１號,(05)2697736,1481,0,2020/10/20 01:50:48
5940051128,大成藥局,嘉義縣溪口鄉溪東村民生街１３９號,(05)2697522,3933,920,2020/10/20 01:50:48
5940060010,全安藥局,嘉義縣新港鄉宮前村中山路８５號,(05)3746126,5116,70,2020/10/20 01:50:48
5940060056,黃莉雅藥局,嘉義縣新港鄉宮前村新民路１６號,(05)3747329,2439,900,2020/10/20 01:50:48
5940061133,新安藥局,嘉義縣新港鄉大興村福德路４２號,(05)3746386,3681,1090,2020/10/20 01:50:48
5940061160,公園藥局,嘉義縣新港鄉福德村中山路７２巷２０號,(05)3740656,4950,860,2020/10/20 01:50:48
5940061188,安馨藥局,嘉義縣新港鄉大興村福德路１８號,(05)3745377,2232,70,2020/10/20 01:50:48
5940071102,良信藥局,嘉義縣六腳鄉蒜頭村１９０－５號,(05)3805085,4146,1180,2020/10/20 01:50:48
5940080058,長生健保藥局,嘉義縣東石鄉東石村東石村２６０號,(05)3732557,2016,1080,2020/10/20 01:50:48
5940090045,捷生藥局,嘉義縣義竹鄉六桂村１５２之３號,(05)3418593,3618,1080,2020/10/20 01:50:48
5940090081,永聖藥局,嘉義縣義竹鄉六桂村１９３－１號,(05)3416185,4689,1158,2020/10/20 01:50:48
5940090107,人生藥局,嘉義縣義竹鄉六桂村２鄰義竹１５３號,(05)3411428,837,830,2020/10/20 01:50:48
5940100019,全信藥局,嘉義縣鹿草鄉後堀村６６號,(05)3750477,3285,800,2020/10/20 01:50:48
5940101061,嘉恩藥局,嘉義縣鹿草鄉西井村鹿草路２６１附２,(05)3751568,3960,730,2020/10/20 01:50:48
5940111236,蘇藥局,嘉義縣太保市北新里中山路１段５８２號,(05)2370416,4230,810,2020/10/20 01:50:48
5940111245,信宜藥師藥局,嘉義縣太保市太保里７號,(05)3717360,3501,560,2020/10/20 01:50:48
5940111361,慧敏藥局,嘉義縣太保市北新里中山路一段８０２號,(05)2381133,4392,0,2020/10/20 01:50:48
5940111398,愛心藥局,嘉義縣太保市中山路１段３１１－６號１樓,(05)2386150,1774,916,2020/10/20 01:50:48
5940111441,後潭藥局,嘉義縣太保市前潭里後潭１８４號,(05)3711261,3417,901,2020/10/20 01:50:48
5940111450,祥和藥局,嘉義縣太保市太保二路１４９號１樓,(05)3623006,3069,496,2020/10/20 01:50:48
5940111469,嘉安藥局,嘉義縣太保市麻寮里中山路２段４６號,(05)2387670,4140,1350,2020/10/20 01:50:48
5940111530,保祥藥局,嘉義縣太保市安仁里祥和三路東段７５號,(05)3622100,2916,260,2020/10/20 01:50:48
5940111549,嘉康中西藥局,嘉義縣太保市南新里中山路一段２９５之２號,(05)2376200,4065,439,2020/10/20 01:50:48
5940120039,李藥局,嘉義縣水上鄉民生村忠孝路１１１號,(05)2355389,1334,990,2020/10/20 01:50:48
5940120048,瑞和堂藥局,嘉義縣水上鄉水頭村正義路７７號,(05)2682518,1563,770,2020/10/20 01:50:48
5940120057,大仁藥局,嘉義縣水上鄉柳鄉村柳子林９９－２號,(05)2681458,4611,138,2020/10/20 01:50:48
5940120137,德安藥局,嘉義縣水上鄉南和村後寮２６之６號,(05)2688835,1399,1370,2020/10/20 01:50:48
5940120191,大嘉藥局,嘉義縣水上鄉正義路１巷１６號,(05)2689031,4068,710,2020/10/20 01:50:48
5940121205,楊藥局,嘉義縣水上鄉忠和村６８之５號,(05)2890687,3579,770,2020/10/20 01:50:48
5940121241,杏同藥局,嘉義縣水上鄉水頭村中正路１１６號,(05)2600037,4268,130,2020/10/20 01:50:48
5940121303,宏益藥局,嘉義縣水上鄉正義路５１號,(05)2601714,3637,67,2020/10/20 01:50:48
5940121349,照安藥局,嘉義縣水上鄉水頭村中興路４０８號,(05)2687897,2043,740,2020/10/20 01:50:48
5940121358,嘉泰健保藥局,嘉義縣水上鄉水頭村中興路３０７號,(05)2681028,3168,1210,2020/10/20 01:50:48
5940130035,康寧藥局,嘉義縣中埔鄉中山路５段９１９號,(05)2391380,5066,739,2020/10/20 01:50:48
5940130071,祥安藥局,嘉義縣中埔鄉隆興村１０鄰６號,(05)2534897,3879,810,2020/10/20 01:50:48
5940130080,華大藥局,嘉義縣中埔鄉中埔村中正路３５號,(05)2531223,2169,610,2020/10/20 01:50:48
5940130106,榮芳藥局,嘉義縣中埔鄉金蘭村頂山門２８之２號,(05)2397405,3996,750,2020/10/20 01:50:48
5940130142,顏藥局,嘉義縣中埔鄉中埔村中正路４４號,(05)2536459,2169,173,2020/10/20 01:50:48
5940131283,一心藥局,嘉義縣中埔鄉富收村頂中下街３１、３１－１號１樓,(05)2303553,1751,1060,2020/10/20 01:50:48
5940131292,株一藥局,嘉義縣中埔鄉和興村中山路五段９０９號,(05)2397739,4014,1050,2020/10/20 01:50:48
5940131354,宏達藥局,嘉義縣中埔鄉金蘭村頂山門４４－１號１樓,(05)2399786,3727,637,2020/10/20 01:50:48
5940131363,和睦藥局,嘉義縣中埔鄉中山路５段８２１號１樓,(05)2395283,603,1050,2020/10/20 01:50:48
5940131381,頂六藥局,嘉義縣中埔鄉金蘭村頂山門３４之６５號,(05)2303192,3645,220,2020/10/20 01:50:48
5940131390,寶興藥局,嘉義縣中埔鄉中山路五段９６７號,(05)2397308,1188,860,2020/10/20 01:50:48
5940140031,泰安藥局,嘉義縣竹崎鄉內埔村元興路１０６號,(05)2542758,3654,580,2020/10/20 01:50:48
